PC1,PC2,Personality
1.5644335515490815,0.6889392011501957,Introvert
-0.7023353078710786,-0.15427664353324325,Extrovert
-0.7542720342911007,-0.21302337995217527,Extrovert
-0.8201962008816147,-0.4450928927219158,Extrovert
2.684278579997207,0.5976405453552918,Introvert
2.254802537091287,-0.023647810470951193,Introvert
1.8034160975767717,-0.7533559733260984,Introvert
-1.1991303669047646,0.10475748433245828,Extrovert
-1.9243362123249401,0.6972314817671744,Extrovert
-2.3756402022974346,0.3879219052944826,Extrovert
-2.576154271917814,0.10029792994666918,Extrovert
2.021857225350662,-0.8882254999416035,Introvert
1.4596924328581993,0.329313144718555,Introvert
-0.1606742442969198,0.3000599494962355,Introvert
-2.123329262393978,0.8443436836464807,Extrovert
-1.5817911226012222,0.2750218825039076,Extrovert
-0.45014775307782723,-1.0061728209093024,Extrovert
-1.4217291323734964,-0.022215041771101614,Extrovert
-0.784934785447485,-1.4896633637328507,Extrovert
0.7653401088609079,0.5109868473474788,Introvert
2.419224753433393,1.146204080566864,Introvert
-1.1457615629407965,-0.8690977474374518,Extrovert
2.1348594590689887,1.0490040944126284,Introvert
-1.1195127369322304,0.2790324150708659,Extrovert
1.8582522220586435,0.04610396617157781,Introvert
-2.0301957145118656,0.70642550910996,Extrovert
1.9524527779784455,0.8320953583058402,Introvert
1.326500164269471,-0.5998230963604552,Introvert
-1.48943106729713,-0.8403480618772597,Extrovert
0.2977000062263222,-0.32991402006332626,Introvert
-0.8935735468187442,-1.4363343632575059,Extrovert
-0.4621995967021882,0.5558656761164591,Extrovert
0.5309590120148495,-0.12911821500708928,Introvert
0.7291248704724302,0.0848968073094238,Introvert
2.1773145201640705,0.37346803309749665,Introvert
-2.4741891661785775,1.0275287390276224,Extrovert
2.5995969174090376,0.6257219792279366,Introvert
-0.1734171309572789,1.3050452630598057,Extrovert
-1.0827877085416842,0.19964777425475916,Extrovert
1.8868395205319497,-0.3025662568390638,Introvert
-1.124364202566955,-0.7786730390711385,Extrovert
2.520981239616518,0.10590812957655635,Introvert
-0.9726307125229697,0.34224473304578534,Extrovert
1.9885418463528355,-0.2889427753449095,Introvert
-2.3813156133109294,0.214813454865051,Extrovert
1.5839193185894285,1.0656314662428452,Introvert
0.8147571097822607,1.0040061049690168,Introvert
-1.2466527068481679,0.45918013074188924,Extrovert
0.9984729446353461,-0.8353455212850891,Introvert
0.2612312652887533,-0.3838616106939264,Introvert
-1.4403500184668907,-0.39558494123072263,Extrovert
1.68234535868917,-0.5976337616623466,Introvert
-0.8343234971890543,-0.5083646024874714,Extrovert
0.43397919691071346,-0.8709746340087925,Introvert
-0.33904342657013725,-0.4398549101027915,Extrovert
2.351580225104686,-0.20237859250700274,Introvert
-3.195169988747615,-1.113913445133121,Extrovert
1.2750801816456914,0.1675546069559618,Introvert
-0.6549495778319365,0.12482155615933163,Extrovert
-1.1894234882105164,-1.0074201862078502,Extrovert
-2.797235264067891,-0.11540819844652396,Extrovert
1.6313592089908089,0.2908102334509593,Introvert
-1.763449815389642,-0.19994288466440263,Extrovert
-1.6834392880598699,-0.7925210314747082,Extrovert
-2.4238531239480334,0.4699509297977272,Extrovert
-1.1023559251240531,-0.5974430772203462,Extrovert
-0.8123689187795902,1.011444353403787,Extrovert
2.2368722327050903,-0.12462408802438567,Introvert
2.439725697447812,-0.7644813750835215,Introvert
-1.4657019667872335,0.7420546218336636,Extrovert
1.4064974668051855,0.7494375586593025,Introvert
0.10065577749747194,-0.3892793466375128,Introvert
-0.19178126826889516,1.0830026937094828,Extrovert
1.3967185784590872,-0.7394323769736556,Introvert
2.344129830661956,-0.7227403323121038,Introvert
1.6596869737784516,-0.4479975376297287,Introvert
1.0458586746744885,-0.5562473215925141,Introvert
0.675756066508462,1.0587520390793341,Introvert
-1.6343642703662025,-1.1100379083056722,Extrovert
0.6940509790721137,-1.0814427797828614,Introvert
1.774340344487007,0.24350782881611105,Introvert
1.599438218201434,-0.5069585999700372,Introvert
-2.0216961613210573,-1.5042702230718836,Extrovert
-0.6910414311102109,1.007049471849333,Extrovert
0.43492652739968823,-0.44725368199330817,Introvert
-1.4602833045555152,0.7638357421537971,Extrovert
-1.706097672970588,-0.64288480744209,Extrovert
-1.9006763365630077,-0.0826032227344208,Extrovert
1.4087062831598387,1.2177571398318607,Introvert
2.1192717960378196,0.5440163339689977,Introvert
1.718249687933631,0.7310483807508722,Introvert
0.7315212108608965,-1.6576936696212383,Introvert
-1.408866106835621,-0.24235217912336804,Extrovert
1.4780565701698156,0.5513557140688781,Introvert
-2.344533178325458,-0.3950208389187645,Extrovert
-0.4977210071507826,0.9256390375013435,Extrovert
-1.5640634066345644,-0.8292486025364174,Extrovert
-1.5045161339837163,0.8533082961325118,Extrovert
-1.7323460376503532,-1.5063554083944026,Extrovert
2.9265538827727857,-0.5861349420349659,Introvert
2.0678481058525513,0.5032646962126568,Introvert
-0.8696673621652062,0.11580728214100822,Extrovert
-0.9327462910561095,1.6783704049344736,Extrovert
1.3219524141212775,0.14399814642994094,Introvert
0.05976986517939821,-1.0952065380572242,Extrovert
1.8311252903090671,0.8364902398602941,Introvert
-1.5758589628059485,0.5994576630426373,Extrovert
0.6673583415767573,0.11466934725874846,Introvert
0.18551173932539664,-0.6864320367833151,Introvert
-1.3658947632730978,-0.3764233622591558,Extrovert
-1.8024378204970792,0.46504160746360773,Extrovert
2.188362088033332,-0.7971822014200355,Introvert
-2.6518677667445982,0.5600075013347818,Extrovert
-0.5029625852388595,0.8735968788688002,Extrovert
0.5482392089332299,0.3027242484297555,Introvert
-2.0672348982791156,1.1649324727844776,Extrovert
-1.0657642604050819,0.48016290758230584,Extrovert
0.8387246484555229,-1.2018904814244953,Introvert
2.1579998061307926,-0.7957652677850636,Introvert
1.1485111158882346,0.11990732987787259,Introvert
-1.8585830987414949,1.7218420303268256,Extrovert
-0.34952658274629134,-0.5439392273678783,Extrovert
-1.7866621721032963,-0.9562211286399772,Extrovert
-1.4681675319236642,0.12240771055180757,Extrovert
1.845072256240179,0.4065532084215063,Introvert
-1.1522609193330642,-0.15760919415431068,Extrovert
-1.6443820582044675,0.9047318646098002,Extrovert
2.473164461555843,-0.055446143952158626,Introvert
-1.7356864622951074,0.3359838960375286,Extrovert
-2.0546258366191323,1.0322782232836618,Extrovert
0.7910280092723642,-0.5783965787419065,Introvert
-0.5875076379227678,0.26815746663943874,Extrovert
1.5713672021955691,0.38317650121994784,Introvert
1.6289733084925153,-0.1472483094091898,Introvert
-1.490432558148344,-0.21014958140828244,Extrovert
1.3133776050459323,-0.769823507078235,Introvert
0.8748824802490752,-0.24535078841873176,Introvert
1.1681367390655288,0.38654852838526926,Introvert
0.5284397478449809,0.5898138677515212,Introvert
2.540346867779348,-0.30224778154209764,Introvert
2.08179831801635,0.596797444290622,Introvert
-1.1631751235307513,-0.14394958525553742,Extrovert
1.3168446610335758,-0.7803750762653565,Introvert
-1.7460871689292392,0.6522981651548979,Extrovert
0.8297083514684718,0.1826808110219997,Introvert
-1.6407274781830101,-1.3167297626805416,Extrovert
1.5894718058215216,0.2150815225002249,Introvert
0.5398419453303264,-0.35669888183482507,Introvert
-2.5627175573175713,-0.10882398219396154,Extrovert
-3.375678762627521,0.04008950230781251,Extrovert
-1.271380051976591,0.030445707016696397,Extrovert
2.024756623412512,-0.1475122968628592,Introvert
1.7986912632849368,0.020726307776707215,Introvert
-0.3789787621665497,-0.19859136999026525,Extrovert
2.6844661040310203,-1.613269512747928,Introvert
2.753238754553832,0.9369024151017707,Introvert
-1.9447183957247094,-1.680570947342174,Extrovert
-2.069646303053307,-0.5086338709818398,Extrovert
-1.4246285304353465,-0.762928244849846,Extrovert
1.1381645696163423,-0.61769783348922,Introvert
1.9686085602642107,0.8704779080396104,Introvert
-1.2003376924082034,-0.9937605773090767,Extrovert
-1.9057813047468242,-0.7681662274689702,Extrovert
-2.9977460874555844,0.12043760572241576,Extrovert
-1.1907358882057466,0.5253703966362907,Extrovert
1.183775777555051,-0.40119336161630953,Introvert
-0.8872043078653645,-0.4673625114051344,Extrovert
-1.9994820492259295,0.4056762808894212,Extrovert
-2.8222221428819783,-0.934280170241763,Extrovert
0.9354449298739954,-0.8501716104928382,Introvert
-2.798753037386546,-0.026674596156890884,Extrovert
0.5643949912189942,0.34110679816352546,Extrovert
1.8608374647437897,1.1659394921087325,Introvert
2.2038163873929273,0.8647961846423544,Introvert
1.7048129733333885,0.9401702928915028,Introvert
-1.9437710652357336,-1.2568499953266896,Extrovert
-1.907866735991273,0.07183214708652887,Extrovert
2.687745635984851,0.5870889761681709,Introvert
-2.2223917238386792,1.1812958571610248,Extrovert
2.6679998739300403,-0.4644003985505299,Introvert
-1.6811103328277,0.4606467259091539,Extrovert
-1.7375843695057438,-1.0349277875101932,Extrovert
-1.2989408166515868,0.6997656889085244,Extrovert
1.414255524159245,-0.15626258342751298,Introvert
1.9184496021773079,1.397794678957096,Introvert
-2.7504167306257425,1.1996143350679218,Extrovert
-0.7902272776651139,0.03568368963582043,Extrovert
-1.763449815389642,-0.19994288466440263,Extrovert
-0.7000068139677098,0.8142315522946133,Extrovert
2.0940936856284313,1.1279250792042212,Introvert
0.8114643530343721,0.7454864178829801,Introvert
-2.666888233178774,-0.9809045929307196,Extrovert
0.08034281884566723,-0.404844387534343,Extrovert
-1.8042637180558654,1.695177530089153,Extrovert
1.381199678847082,0.833157689239227,Introvert
2.5536060369071487,-0.7657682169263237,Introvert
-0.559300012012642,-1.2554984806525527,Extrovert
-0.06086704078278426,-0.8184180345965838,Extrovert
3.2887109095509386,0.9154758974832221,Introvert
-1.1323280945732406,-1.6016894390948353,Extrovert
0.11005499328038999,-0.07539513528590469,Introvert
0.8780955723588274,-0.16841946975440264,Introvert
0.7748726883154005,-0.3321195669196717,Introvert
3.1664360913925846,0.496149827022192,Introvert
1.429463514627234,-0.8262605472652321,Introvert
2.563952583179041,-0.028163053559231276,Introvert
1.9874606908634853,0.15966733670236027,Introvert
-1.1952294779917014,0.21527220694222543,Extrovert
1.3488990154945262,-1.139596868463119,Introvert
1.7668904113730783,0.007805650567014554,Introvert
2.581058480857666,0.6727506661507711,Introvert
-1.5798390550283476,0.5920141335671678,Extrovert
-1.3107509758798959,-1.0030253046533963,Extrovert
-2.52157489621772,0.7484305393350474,Extrovert
0.7860973403283038,-1.5330308397496135,Introvert
1.7816541290254753,1.3973904147232183,Introvert
2.8445945341028245,0.21292073322883254,Introvert
0.07699914796822639,0.9140251373808354,Extrovert
-1.8542379370128406,-0.22722597505733014,Extrovert
1.5613283188350067,-1.7804905440390608,Introvert
0.03680381735734966,0.4804915678673107,Extrovert
-1.1473302503890037,0.7970250668533962,Extrovert
-1.486585829597519,0.9542845736859461,Extrovert
-1.637571331339382,-0.4246892294924999,Extrovert
1.6922608569395297,0.2577153278686057,Introvert
-0.7540152855093228,-0.061696049842877465,Extrovert
-1.3421147486336489,-0.3714098905494472,Extrovert
1.658377820015908,1.6082628247311652,Introvert
0.7221912198259427,0.39065950723967147,Introvert
-0.1896958370244457,0.24300431915398357,Extrovert
2.3575123848999593,0.12205718803172698,Introvert
0.6987221143305107,-0.516946066845201,Introvert
1.7342788388765056,-1.0623568047601677,Introvert
1.3471965030459434,1.3988570098904827,Introvert
0.6857224788883737,0.33671191660907146,Introvert
-1.6356225099991943,-0.631166757945993,Extrovert
1.2304704645581954,-0.6791483453859259,Introvert
1.3814564276288597,0.9844850193485252,Introvert
2.815192807483318,-1.303780182950774,Introvert
2.097006308484339,-0.0732005195470973,Introvert
-0.05991971029380952,-0.3946970825810994,Introvert
-1.2446181897332709,1.1965709681876049,Extrovert
0.9405498980578116,-0.1646086057582892,Introvert
-0.9157948525713571,-0.6421620679112462,Extrovert
0.9635191921125464,-1.2168369321660706,Introvert
1.6207017535748995,0.4557971724590298,Introvert
-1.2751033954172126,0.1743295076505248,Extrovert
0.5637011632791107,-0.45475660325941425,Introvert
-1.2621583816661155,0.08993139512470906,Extrovert
1.87561162228636,0.37487523647412496,Introvert
-1.5966854190213087,0.2812379619272114,Extrovert
2.2415975283257255,-0.6140468075711866,Introvert
-1.5067217041056824,0.9084584944767066,Extrovert
2.0507454544066146,0.3258207560194077,Introvert
-1.272764461623672,-1.0378113163124294,Extrovert
2.4296254600675247,0.8298898114494948,Introvert
1.0632722352644426,-1.281395483774428,Introvert
1.3320526515015645,-1.4503730401030757,Introvert
-2.029454218675117,-0.5985700809850683,Extrovert
-0.882913306498949,-1.3625110843048287,Extrovert
2.1622398933676563,-0.11352462868354306,Introvert
-0.599682866657332,0.5218780079371431,Extrovert
-0.6969735909054848,0.6826136913106036,Extrovert
1.0661207191967408,1.0367069313055308,Introvert
-1.831459413224605,0.4079859771213559,Extrovert
-0.960198735006627,0.2398515218573788,Extrovert
-1.3035605764516305,-1.157460674474346,Extrovert
0.38918195578940445,0.49323247175254054,Introvert
-0.6465009387706797,-0.5084849640212975,Extrovert
1.4892812221827187,-0.6495555587610639,Introvert
1.8912539070085688,0.1106031259892991,Introvert
-1.6932855615622646,0.7143672672068582,Extrovert
-0.4488895134448357,-1.4850439712689816,Extrovert
-1.7323969517799052,0.07103380360681182,Extrovert
1.1204400998823703,1.010042431067858,Introvert
0.4315136317742828,-1.4906215452906486,Introvert
-2.106996395964573,0.8524651950678415,Extrovert
1.8677815552804498,-1.3204722276123264,Introvert
-1.068403663452467,0.4142468141296126,Extrovert
-1.0110510597046127,0.25596445290793013,Extrovert
1.7686649334735112,0.0703993783866794,Introvert
0.18520407641406647,0.7396298451086015,Extrovert
-1.1276537130821571,-0.5137229466404216,Extrovert
-1.8514619240611943,-0.7948307277066424,Extrovert
-0.9227285032178442,-0.3363993679809985,Extrovert
-1.2324462072313926,0.4193806473731476,Extrovert
2.1289782134032667,-0.8528208981273153,Introvert
-1.5865956215311938,0.8675157951850058,Extrovert
-2.4574120269335813,-1.0239324775449399,Extrovert
-2.0214875417649467,0.4632565369993773,Extrovert
2.1845049195923365,0.21903266327654677,Introvert
1.265113769265779,0.8895947294262241,Introvert
1.981474370705972,0.8891509886480922,Introvert
-0.47609564850374775,-0.5915865044459674,Extrovert
1.9050670479393041,0.5529971586132654,Introvert
2.8683773336461598,0.45674442289928935,Introvert
2.3037574159074374,-1.1260128635132192,Introvert
-1.5100549350929515,0.04667899960107385,Extrovert
-1.495550751126217,1.046126215687231,Extrovert
-0.4429573536495618,-1.1606081907302521,Extrovert
0.9445873968751356,-0.6876147292505279,Introvert
1.3413977069222442,-0.08256939626700598,Introvert
-2.126485409237606,-0.047696849541561386,Extrovert
0.02519624654857966,-0.017052663100850785,Extrovert
2.3351107487710188,0.42302074217364277,Introvert
1.3393664360400332,-0.2964904541959683,Introvert
-1.555925676717324,-0.5599630203418827,Extrovert
1.9648847554947886,0.7297021471174339,Introvert
-1.6758720009723098,-0.010780894975055893,Extrovert
-1.8842101064620278,-1.2314723369318192,Extrovert
1.42183928227355,-0.7928914692411709,Introvert
-0.5413829324205026,0.7873165987309447,Extrovert
-1.2491691861141507,1.4169224314612479,Extrovert
2.616012233380466,1.0542420770317527,Introvert
-1.849946935646425,-1.1223745479570242,Extrovert
-1.836444242530904,0.5072711485981105,Extrovert
1.8999592948516029,-0.3713760640820319,Introvert
-1.3109357150098238,1.4466949714105728,Extrovert
-0.522140689367876,-0.9291572681157666,Extrovert
-0.4981006797139629,-0.24934668678000657,Extrovert
-2.6104141965007304,0.5146699204886271,Extrovert
0.14929974716960537,-0.5890522973046173,Introvert
-2.0351296296886137,-0.7716785314144999,Extrovert
1.5252397117894185,-0.37479284883230624,Introvert
2.4301931179933196,0.0786250391836291,Introvert
-1.9994852954586164,-0.11779349862733186,Extrovert
-1.1246209513487329,-0.9300003691804365,Extrovert
-0.2803096594078887,-0.053350027512101446,Extrovert
-0.37677319204458337,-0.2537415683344605,Extrovert
-1.1348441125104225,-0.35928757681947193,Extrovert
-2.455517365955631,-0.17649057351397113,Extrovert
1.970437242726883,-0.12084779662518662,Introvert
1.9440555143755434,0.17267222804125976,Introvert
-0.8765500986821416,-1.1558192299299588,Extrovert
-0.8629107956623598,-0.15969437947682993,Extrovert
-0.817296802819765,0.2956203103568286,Extrovert
1.7949132981532758,0.933869979338992,Introvert
-1.5813572896758035,0.39608817430079607,Extrovert
0.8409302185774892,-1.2570406797686902,Introvert
2.010806872577515,0.0436145166151805,Introvert
1.2892074779531308,0.23082631672151746,Introvert
1.7425459850405214,1.277526730639925,Introvert
1.1652373410036794,-0.35416467469347485,Introvert
-0.8795004108735432,-0.31914322100748815,Extrovert
-1.4569428799107609,-1.078503562278134,Extrovert
0.3449523725938898,1.1061748052480076,Introvert
-1.7197878901199215,-0.06162044589400411,Extrovert
1.8510585763976912,-0.32293044352422545,Introvert
2.262686764459436,0.6177802211310385,Introvert
1.634648719506011,0.025860141020241947,Introvert
-1.4334705281826419,0.35257179132349137,Extrovert
1.2314177950471705,-0.25542739337044185,Introvert
-1.6144823597359315,-0.976728941244982,Extrovert
-1.8209795032811378,-0.01139948513031065,Extrovert
2.6110274040741666,1.1535272485085075,Introvert
2.4507660716595887,0.7689871897065104,Introvert
-1.7814205940152192,-0.904178970007434,Extrovert
-2.031713949159322,0.5104995498435887,Extrovert
-1.6495694759303061,-0.2012297265072046,Extrovert
-0.18150394674496675,-0.5416295311359434,Extrovert
-1.5735959860890565,0.013857811730733735,Extrovert
1.2945691949187246,1.0677166515653649,Introvert
-2.297147448286316,-0.11592263922618959,Extrovert
-1.0045517033123448,-0.45552410037521096,Extrovert
-1.6537271136251468,-0.46307177922626963,Extrovert
1.509214508271343,-1.808976242145584,Introvert
-1.8017472387898823,0.737435229369794,Extrovert
-1.9889479789202236,-1.0676286138467068,Extrovert
2.0470188647333063,-0.05376522286351741,Introvert
2.198708634305225,-0.059577038052943114,Introvert
-1.1586241271498712,-0.3643010485291805,Extrovert
-1.1177414610644838,-0.18184363662622263,Extrovert
-0.0651580421491999,0.07673053830311037,Extrovert
-1.4044489354551164,0.40962742166574334,Extrovert
-2.1349340482988635,0.5856096706390678,Extrovert
2.25454578830951,-0.1749751405802491,Introvert
0.4437580852568118,0.6178953016241658,Introvert
2.1353037318845796,-1.010578633581294,Introvert
0.9143075645146185,-0.2657992092331004,Introvert
-2.512866723470799,0.5052615672244645,Extrovert
-2.735899321864951,0.25722274932401595,Extrovert
1.5522550765818304,0.41918996293114685,Introvert
2.5240172475826292,0.21310048655329494,Introvert
1.810863245786815,-0.7564640130377503,Introvert
1.771751855569174,-1.399797476637797,Introvert
-1.2485473678261179,-0.38826177328907924,Extrovert
2.8271805121840696,0.6534093338547419,Introvert
-0.565987353767524,1.3822405691778041,Extrovert
2.108611094389223,0.185533493460316,Introvert
1.7908070359167882,-0.6207017238252827,Introvert
-0.9925130844820416,-0.07572379557090939,Extrovert
-1.458511567358968,0.5876192520127137,Extrovert
2.2336623868280245,0.32191437282803825,Introvert
1.6701701299546057,-0.3439132203646423,Introvert
0.34993395566750257,0.4834198542544999,Introvert
-1.5997214269874194,0.17404560495047314,Extrovert
1.0809353509786905,0.8489024834605193,Introvert
1.0389787230614385,-1.5890636157027327,Introvert
2.828182003035282,0.023210853385764695,Introvert
-1.8550651286242987,0.13390124913848953,Extrovert
0.8251578164163922,0.6876918358516475,Introvert
1.456919204810439,1.1357281153286158,Introvert
1.321258586181394,-0.6518652549929985,Introvert
-2.3849160329701475,1.3823556496709313,Extrovert
-1.1920765773807604,0.5838429606135147,Extrovert
2.0770010127438643,-1.5148274423358439,Introvert
-1.6841463407938109,0.35345436893241544,Extrovert
1.1617702850160352,-0.3436131055063536,Introvert
-0.760826012374408,1.2677250442594223,Extrovert
-1.2479109464811593,0.9380512811015685,Extrovert
1.91913739898062,1.4313780829025342,Introvert
1.1521147817801398,-0.524165085411255,Introvert
-1.013082791915624,-0.24261616657703733,Extrovert
0.27807762928171453,-0.07308543905397,Introvert
-1.849826796768908,-0.3375263717457203,Extrovert
1.231988699205651,-0.4832223861195541,Introvert
0.9620042036977773,-0.8892931119156893,Introvert
-0.49463408505511963,-0.5445578175231329,Introvert
2.9581639644181448,1.1142259937611938,Introvert
0.7314670504986575,-0.6037742371367771,Introvert
-1.5126538639009566,0.5840227139379771,Extrovert
-1.3723945809941664,0.05040562946798037,Extrovert
2.344129830661956,-0.7227403323121038,Introvert
1.2054294253818696,-0.44410088469670356,Introvert
